4370	80.91	-88.1	-0.04
4376	23.09	-44.5	-3.85
4377	23.01	-142.55	-23.37
4382	-9.79	-96.83	-21.37
4387	41.98	-22.96	4.45
4390	53.83	-24.96	6.59
4392	81.48	-88.59	-0.16
4398	75.8	-81.65	-0.07
4401	49.65	-12.74	8.09
4417	41.39	-24.23	3.98
4420	60.65	-113.98	-10
4421	-2.61	-53.73	-11.39
4423	-3.23	-53.31	-11.44
4424	58.58	-84.02	-4.47
4432	-26.84	-38.58	-13.54
4434	48.84	-85.5	-6.89
4440	-2.47	-32.4	-7.1
4443	20	-40.9	-4.03
4450	34.43	-41.12	-1.03
4451	78.26	-37.71	8.99
4456	86.88	-93.04	-0.43
4457	57.79	-14.13	9.41
4473	51.99	-20.21	6.92
4477	-2.67	-53.3	-11.47
4478	-3.66	-52.93	-11.61
4484	24.06	-47.65	-4.67
4488	21.21	-38.46	-3.42
4492	60.29	-113.74	-10.72
4495	77.78	-121.38	-8.57
4496	60.91	-114.11	-10.64
4500	60.79	-113.27	-10.53
4509	27.07	-41.7	-2.91
4511	29.29	-42.76	-2.65
4516	41.37	-23.6	3.84
4523	60.77	-114.15	-10.89
4524	7.72	-15.64	-1.62
4526	60.81	-114.34	-10.93
4534	66.36	-95.07	-5.8
4539	29.3	-42.67	-2.74
4540	6.53	-12.82	-1.3
4543	1.12	-33.61	-6.78
4548	21.54	-54.81	-6.94
4549	67.38	-90.03	-4.68
4556	60.94	-48.88	2.51
4561	40.98	-25.88	3.16
4563	33.89	-19.29	3.05
4564	-22.85	-45.47	-14.34
4571	-5.65	-100.3	-22.26
4585	11.79	-17.31	-1.18
4588	21.58	-55.16	-7.13
4593	67.22	-52.36	2.97
4596	39.26	-24.82	2.94
4599	0.59	-32.98	-6.87
4606	17.75	-48.32	-6.58
4607	64.56	-43.98	4.08
4613	-35.21	-77.37	-23.86
4619	37.72	-44.2	-1.67
4623	-17.5	-61.15	-16.77
4634	-17.73	-41.95	-12.72
4636	-5	-52.59	-12.4
4650	48.59	-12.84	7.22
4654	53.3	-19.43	6.75
4655	86.33	-76.2	1.16
4661	-2.67	-19.17	-4.73
4672	30.53	-37.73	-2.02
4698	55.08	-34.62	3.56
4717	59.38	-116.02	-13.74
4719	43.35	-45.24	-1.27
4730	58.62	-115.73	-13.96
4734	22.93	-43.22	-4.99
4735	41.51	-24.16	3.02
4759	22.51	-117.79	-21.98
4763	59.74	-59.72	-1.41
4766	57.16	-55.5	-0.97
4767	24.84	-39.93	-3.97
4774	45.63	-58.56	-4.04
4777	10.68	-17.48	-1.8
4791	35.54	-41.48	-2.27
4799	-3.05	-32.33	-7.97
4801	10.38	-16.97	-1.77
4805	6.64	-12.52	-1.51
4840	39	-25.71	1.91
4851	57.6	-55.64	-1.28
4855	39.51	-22.9	2.61
4856	25.31	-40.14	-4.19
4861	53.25	-82.49	-8.42
4862	11.53	-16.74	-1.57
4863	-12.34	-89.8	-23.19
4867	37.59	-143.21	-25.57
4868	77.08	-51.48	3.46
4873	25.79	-42.79	-4.77
4876	39.33	-21.74	2.81
4877	69.08	-52.55	1.61
4881	-11.89	-88.97	-22.96
4883	39.35	-22.5	2.62
4894	-6.4	-54.67	-13.94
4896	22.81	-40.23	-4.79
4897	32.91	-34.9	-1.55
4898	58.41	-57.59	-1.75
4899	16.94	-48.48	-7.88
4909	40.31	-20.15	3.32
4911	15.74	-48.73	-8.24
4912	5.59	-54.68	-11.6
4915	51.01	-21.55	5.11
4916	16.41	-30.44	-3.83
4919	34.61	-55.9	-6.16
4920	26.06	-28.74	-1.54
4921	11.29	-16.11	-1.52
4928	66.14	-58.82	-0.66
4947	57.1	-55.47	-1.74
4948	15.86	-15.76	-0.56
4949	-18.14	-64.4	-18.69
4956	38.75	-22.19	2.44
4957	12.29	-16.22	-1.38
4964	-9.19	-94.24	-23.98
4970	26.93	-69.55	-11.01
4971	43.12	-20.88	3.58
4972	-5.16	-52.41	-13.36
4974	-20.62	-83.41	-23.72
4979	9.83	-17.59	-2.21
4980	39.13	-115.85	-19.63
4985	40.63	-22.01	2.78
4988	32.27	-21.82	1.18
4992	35.06	-67.45	-9.1
4995	31.28	-41.44	-3.69
4999	21.81	-44.74	-6.35
5001	35.36	-67.15	-9.04
5008	40.42	-22.08	2.66
5019	22.3	-43.79	-6.09
5020	65.64	-61.44	-1.83
5024	70.95	-81.66	-5.67
5027	-15.92	-63.05	-18.17
5035	39.68	-22.76	2.3
5037	38.99	-22.11	2.32
5041	40.28	-22.25	2.52
5051	-9.59	-89.27	-23.28
5055	35.22	-66.96	-9.23
5060	39.45	-22.36	2.31
5061	39.86	-22.54	2.34
5066	-6.42	-87.35	-22.25
5067	7.78	-14.82	-2.05
5070	35	-67.25	-9.37
5072	13.9	-19.21	-1.92
5079	47.19	-81.62	-10.53
5082	40.23	-22.82	2.32
5084	40.45	-23.15	2.27
5087	-24.1	-43.81	-15.26
5088	58.52	-31.72	3.66
5097	21.86	-43.6	-6.33
5098	39.57	-22.58	2.19
5099	38.36	-21.87	2.13
5112	0.89	-54.16	-12.98
5132	39.47	-21.95	2.27
5138	31.01	-21.41	0.76
5139	14.09	-16.29	-1.25
5145	22.4	-44.69	-6.59
5147	12.93	-16.54	-1.55
5149	11.63	-53.53	-10.87
5150	37.47	-26.85	0.68
5158	-14.73	-95.63	-26.23
5164	22.29	-44.22	-6.54
5174	39.14	-21.83	2.16
5181	32.55	-34.15	-2.14
5182	21.89	-43.23	-6.41
5186	12.24	-52.06	-10.44
5187	22.53	-50.53	-8.08
5189	37.59	-69.5	-9.9
5191	-6.8	-86.54	-22.58
5192	47.97	-81.63	-10.88
5194	14.91	-15.25	-0.89
5198	14.16	-19.55	-2.09
5199	84.05	-112.85	-11.67
5212	83.71	-111.32	-11.41
5214	39.35	-22.25	2.05
5215	-8.93	-53.03	-14.79
5218	12.85	-16.39	-1.58
5220	21.58	-38.17	-5.29
5221	22.67	-39.21	-5.34
5222	12.92	-16.73	-1.66
5226	87.68	-51.9	3.96
5231	22.35	-44.02	-6.61
5235	47.22	-81.8	-11.23
5242	10.11	-16.18	-2.09
5245	83.57	-111.32	-11.69
5254	-12.36	-98.28	-26.78
5255	-9.93	-59.49	-16.68
5260	40.47	-22.03	2.23
5261	44.25	-47.78	-3.49
5262	41.64	-137.38	-26.25
5264	12.58	-16.42	-1.69
5268	39.03	-21.53	2.06
5269	16.76	-88.96	-18.98
5270	72.14	-78.74	-5.91
5271	41.53	-44.8	-3.28
5273	14.42	-19.98	-2.25
5278	-9.62	-56.4	-15.9
5283	25.95	-44.53	-6.2
5284	39.15	-23.22	1.63
5287	-9.48	-55.52	-15.67
5289	22.78	-44.57	-6.81
5290	40.44	-22.6	2.02
5291	22.69	-41.51	-6.09
5294	57.05	-55.28	-3.01
5299	40.1	-21.5	2.22
5305	22.95	-44.65	-6.85
5306	22.38	-43.73	-6.74
5307	22.37	-43.67	-6.71
5311	22.47	-43.55	-6.68
5313	22.97	-44.61	-6.85
5321	26.83	-27.28	-1.79
5323	22.66	-43.98	-6.79
5324	22.65	-43.96	-6.79
5326	22.83	-44.1	-6.8
5327	56.91	-13.01	7.45
5328	34.85	-42.13	-4.04
5329	6.99	-15.2	-2.51
5331	36.13	-130.94	-26.21
5341	5.8	-13.91	-2.42
5344	39.95	-21.39	2.1
5352	-13.39	-86.36	-24.42
5360	40.39	-21.64	2.09
5375	0.81	-13.04	-3.17
5377	22.87	-48.59	-8.1
5378	11.42	-54.35	-11.73
5382	16.18	-16.06	-1.06
5389	20.57	-46.71	-8.07
5396	-7.48	-54.08	-15.22
5399	40.21	-41.63	-3.14
5401	39.66	-21.84	1.81
5402	20.79	-61.8	-11.94
5404	-6.94	-55.28	-15.46
5406	86.21	-106.89	-11.37
5411	41.62	-44.84	-3.74
5422	6.31	-50.25	-11.73
5423	58.37	-69.07	-6.92
5424	22.6	-43.58	-6.99
5425	21.93	-43.54	-7.11
5430	22.32	-44.18	-7.23
5436	22.73	-43.49	-7.02
5437	55.98	-125.11	-21.91
5439	57.94	-129.31	-22.64
5440	32.21	-19.43	0.96
5446	54.48	-123.52	-21.81
5447	6.42	-50.02	-11.74
5450	44.07	-21.23	2.68
5455	22.49	-44.42	-7.35
5457	61.04	-15.83	7.2
5466	27.69	-128.93	-28.43
5468	-6.28	-51.26	-14.48
5473	52.44	-31.03	1.62
5474	22.95	-43.2	-7
5479	13.15	-16.37	-1.85
5481	22.56	-43.44	-7.17
5498	21.64	-43.96	-7.53
5515	11.68	-119.53	-29.31
5518	20.99	-11.33	0.86
5527	40.15	-44.51	-4.39
5534	22.7	-44.57	-7.61
5539	23.18	-43.88	-7.35
5540	23.11	-43.07	-7.16
5544	-6.26	-52.3	-14.97
5551	34.62	-31.47	-2.03
5552	55.07	-30.5	1.95
5555	34.72	-42.07	-4.82
5563	38.77	-22.83	0.99
5574	22.52	-43.07	-7.43
5577	22.61	-44.59	-7.83
5578	51.92	-30.59	1.22
5579	47.08	-14.88	4.54
5581	5.89	-14.59	-2.83
5589	23.56	-9.5	1.71
5591	21.38	-47.48	-8.87
5596	9.37	-15.22	-2.4
5597	-15.19	-60.33	-18.95
5600	27.26	-20.06	-0.48
5611	88.57	-87.82	-7.75
5613	94.87	-87.22	-6.49
5617	2.15	-54.89	-14.44
5619	1.48	-13.16	-3.29
5623	76.05	-63.21	-3.49
5626	29.09	-129.54	-29.93
5631	-12.91	-30.49	-10.59
5635	5.12	-53.15	-13.52
5636	28.31	-46.33	-7.53
5643	17.79	-17.52	-1.59
5645	28.37	-30.96	-3.36
5656	56.56	-71.02	-9.33
5663	5.73	-14.03	-2.82
5668	93.3	-55.81	1.28
5673	28.17	-30.53	-3.37
5676	40.06	-21.09	1.31
5677	-13.04	-56.93	-17.96
5688	23.24	-43.63	-7.9
5690	-14.49	-59.12	-18.84
5702	40.24	-22.29	0.94
5709	-17.27	-74.45	-23.65
5716	67	-77	-9.6
5729	21.65	-147.35	-37.17
5733	14.63	-48.32	-10.87
5739	-4.83	-48.34	-14.31
5746	37.78	-19.38	1.22
5751	47.15	-11.54	5.04
5757	66.41	-77.9	-10.14
5760	46.72	18.27	13.29
5761	2.92	-2.75	-0.26
5764	-13.26	-10.11	-5.15
5766	5.76	-14.15	-2.96
5769	10.96	-48.62	-11.73
5770	-25.97	-56.73	-20.45
5773	21.29	-47.47	-9.62
5788	21.06	-145.56	-37.41
5792	16.34	-18.19	-2.29
5794	7.36	-11.75	-2.04
5795	61.73	-40.38	-0.71
5799	59.98	-55.17	-5.21
5807	-11.15	-82.13	-25.2
5810	17.14	-26.86	-4.66
5812	-34.46	-129.35	-42.67
5818	-4.49	2.75	0.01
5829	-3.24	-34.13	-10.29
5830	21.44	-40.2	-7.77
5838	21.1	-39.49	-7.65
5841	3.36	-52.82	-14.52
5866	11.99	-48.71	-11.95
5879	54.24	-7.5	7.08
5884	36.39	-61.83	-11.67
5896	-0.42	-1.87	-0.61
5897	5.89	-14.6	-3.23
5903	5.97	-51.61	-13.97
5916	48.74	-13.4	4.34
5927	-14.64	-65.66	-21.64
5932	17.76	-50.46	-11.78
5945	35.65	-41.64	-6.24
5952	30.99	-109.96	-27.21
5954	20.31	-24.65	-3.88
5964	-6.37	-48.86	-15.49
5971	59.65	-112.49	-23.37
5974	2.51	-2.55	-0.34
5978	30.49	-109.44	-27.34
5986	54.78	-31.71	-0.32
5999	28.28	-110.01	-28.11
6004	39.72	-107.49	-25.53
6006	62.5	-40.54	-1.77
6007	16.26	-23.18	-4.23
6013	39.64	-107.65	-25.66
6024	43.71	-96.36	-21.73
6027	31.54	-108.55	-27.42
6028	32.91	-107.7	-26.91
6029	22.18	-39.35	-8.16
6030	-27.42	-41.94	-17.12
6044	-10.68	-53.72	-17.96
6045	40.15	-22.72	-0.28
6048	5.66	-14.06	-3.31
6056	100.69	-38.3	4.86
6057	75.41	23.07	19.31
6059	41.71	-21.05	0.43
6061	23.63	-31.66	-5.74
6070	39.72	-106.85	-25.98
6071	-6.47	-82.4	-26.09
6074	88.4	-57.5	-3.08
6083	20.01	-96.59	-26.16
6093	-39.22	-25.72	-14.22
6097	-13.68	-55.4	-19.14
6105	-0.62	-53.78	-16.55
6108	16.75	-48.38	-12.13
6110	5.61	-13.85	-3.34
6120	30.2	-110.22	-28.96
6130	39.88	-108.33	-26.91
6137	40.09	-21.45	-0.16
6147	16.76	-23.82	-4.66
6156	43.26	-94.76	-22.45
6161	0.61	-54.11	-16.68
6162	0.8	-46.89	-14.42
6169	24.19	-65.11	-16.37
6172	17.08	-24.28	-4.82
6173	62.74	-18.07	4.38
6180	0.4	-51.84	-16.1
6189	46.53	-24.04	-0.12
6190	7.32	-16.35	-3.94
6193	53.42	-56.08	-9.03
6208	30.14	-39.5	-7.6
6209	77.2	-65.59	-8.32
6218	16.28	-46.15	-11.92
6228	4.81	-10.73	-2.62
6235	24.31	-31.21	-6.05
6242	-36.91	-24.34	-13.49
6246	47.06	-66.34	-13.7
6249	-21.01	-10.76	-6.7
6257	1.09	-52.89	-16.64
6263	30.47	-41.03	-8.31
6265	100.57	-80.01	-9.81
6275	17.81	-19.86	-3.57
6289	11.65	-48.69	-13.8
6292	3.19	-3.4	-0.59
6294	18.29	-16.83	-2.58
6301	8.9	-43.72	-12.69
6302	54.15	-70.12	-14.21
6309	3.55	-3.87	-0.7
6316	28.8	-42.95	-9.44
6318	3.76	-4.03	-0.73
6319	-3.2	-36.77	-12.37
6321	-15.49	-55.73	-20.39
6328	-2.98	-33.83	-11.4
6329	29.2	-43.39	-9.58
6332	32.18	-40.59	-8.22
6335	74.43	-59.53	-7.93
6338	29.66	-102.17	-28.54
6344	-15.6	-56.33	-20.69
6356	21.64	-44.67	-11.27
6358	30.23	-34.05	-6.51
6359	28.09	-41.76	-9.35
6364	14.4	-15.34	-2.83
6366	55.2	-52.75	-8.88
6368	51.38	-56.08	-10.58
6372	92.39	-47.69	-1.67
6377	64.96	-72.84	-14.12
6380	31.09	-29.27	-4.93
6387	-18.79	-90.22	-32.52
6393	49.05	-22	0.11
6415	31.69	-37.75	-7.76
6418	13.21	-110.63	-34.66
6430	-0.51	-1.93	-0.72
6434	94.63	-53.23	-3.59
6435	-13.07	-56.43	-20.69
6450	49.6	-137.11	-38.36
6454	27.11	-41.41	-9.81
6459	63.45	-40.33	-4.11
6473	43.38	-21.63	-0.85
6475	31.72	-38.46	-8.22
6485	29.67	-40.46	-9.26
6500	8.39	-12.37	-2.94
6502	41.93	-19.73	-0.52
6505	12.81	-32.68	-9.15
6511	14.59	-48.44	-14.23
6528	22.73	-16.79	-2.39
6546	32.34	-34.96	-7.19
6557	-18.6	-89.68	-33.26
6560	41.32	-20.13	-0.9
6565	25.71	-89.63	-26.87
6570	30.79	-20.13	-2.44
6573	41.62	-46.5	-9.91
6574	0.56	-0.38	-0.05
6580	31.98	-36.65	-7.96
6584	-5.84	-78.81	-27.88
6586	96.52	-68.42	-9.65
6587	10.78	-45.61	-14.12
6607	41.49	-19.42	-0.78
6617	93.79	-51.8	-4.54
6624	31.85	-36.2	-7.99
6627	32.99	-35.14	-7.51
6628	32.56	-34.37	-7.3
6636	32.7	-34.44	-7.32
6638	-19.99	-53.74	-21.47
6642	-19.95	-54.18	-21.63
6654	31.85	-37.32	-8.49
6655	4.31	-40.59	-13.53
6663	13.25	-48.91	-15.2
6664	41.67	-20.67	-1.36
6666	21.14	-42.75	-11.95
6672	93.66	-50.11	-4.37
6675	18.78	-15.66	-2.84
6678	64.62	-70.36	-15.58
6686	13.19	-45.89	-14.22
6687	32.25	-34.35	-7.52
6690	19.82	-15.81	-2.77
6691	40.56	-19.72	-1.24
6699	-0.89	0.49	0.05
6703	3.21	-10.77	-3.33
6711	40.43	-19.37	-1.18
6716	20.87	-16.43	-2.87
6720	15.31	-108.12	-35.91
6722	5.33	-86.91	-29.87
6724	1.48	-37.47	-12.99
6728	33.38	-32.02	-6.68
6735	19.49	-44.2	-12.89
6736	19.68	-44.54	-12.99
6741	23.85	-42.12	-11.58
6750	20.41	-15.62	-2.7
6756	26.8	-17.81	-2.6
6758	41.87	-19.65	-1.17
6759	27.17	-17.77	-2.53
6760	94.34	-49.52	-4.5
6778	7.49	-10.2	-2.59
6779	0.91	-44.51	-15.68
6780	41.73	-20.29	-1.47
6782	41.55	-19.37	-1.17
6793	18.44	-14.78	-2.73
6796	92.94	-49.53	-4.88
6798	15.66	-47.53	-14.77
6799	39.67	-19.34	-1.45
6802	92.55	-50.35	-5.26
6803	92.76	-49.39	-4.92
6807	43.23	-20.21	-1.29
6809	-6.04	-51.23	-19.09
6814	35.97	-32.35	-6.62
6817	32.32	-34.35	-7.86
6826	5.27	-14.01	-4.29
6827	19.98	-21.75	-5.05
6830	0.57	2.04	0.81
6837	20.9	-41.28	-11.93
6848	22.2	-17.4	-3.22
6849	221.86	-118.1	-12.24
6850	92.48	-48.98	-5.01
6851	41.93	-20.77	-1.75
6856	94.11	-50.14	-5.23
6863	29.83	-33.16	-7.93
6864	7.22	-16.33	-4.89
6865	41.42	-19.49	-1.39
6872	72.56	-63.42	-13
6884	62.12	-36.6	-4.8
6887	93.83	-48.94	-4.98
6888	85.24	-143.95	-40.42
6889	34.19	-30.79	-6.49
6893	31.8	-29.75	-6.45
6898	5.55	-11.95	-3.56
6900	32.13	-134.41	-44.22
6901	8.18	-82.86	-28.82
6903	41.83	-20.01	-1.61
6904	-1.36	-36.07	-13.21
6905	31.29	-38.62	-9.73
6912	15.12	-86.05	-29.09
6921	55.79	-18.95	0.61
6940	35.62	-32.76	-7.15
6945	41.93	-19.63	-1.56
6946	-10.19	-89.3	-33.84
6953	41.85	-19.57	-1.56
6957	42.16	-19.68	-1.56
6962	41.88	-19.56	-1.58
6966	20.7	-40.59	-12.07
6982	31.5	-33.96	-8.26
6983	3.78	-12.67	-4.13
6988	42.79	-19.4	-1.46
6996	74.16	-57.1	-11.18
7004	68.51	-57.91	-12.27
7006	40.98	-18.45	-1.39
7013	30.45	-37.95	-9.99
7022	52.92	-53.13	-12.73
7023	63.19	-37.63	-5.62
7029	42.11	-19.43	-1.69
7030	41.1	-18.77	-1.58
7031	42.45	-19.4	-1.63
7039	21.76	-38.02	-11.24
7042	33.43	-33.38	-8.02
7055	41.89	-19.98	-1.98
7059	34.22	-30.7	-6.96
7066	43.32	-19.71	-1.72
7069	-19.1	-50.1	-21.09
7072	29.47	-40.72	-11.33
7073	48.21	-43.84	-10.11
7078	26.14	-107.58	-36.67
7082	34.78	-32.48	-7.62
7087	31.91	-44.06	-12.34
7088	32.35	-30	-7.02
7092	-26.01	-49.45	-21.79
7096	28.72	-38.8	-10.78
7097	49.46	-19.86	-1.06
7098	35.34	-29.01	-6.3
7104	34.23	-30.62	-7.04
7111	41.33	-18.54	-1.64
7116	39.77	-65.16	-19.28
7123	43.69	-19.59	-1.75
7124	42.11	-18.54	-1.55
7125	41.87	-20.01	-2.14
7135	28.97	-40.02	-11.31
7138	45.13	-10.31	1.88
7139	41.54	-19.96	-2.19
7140	40.39	-18.62	-1.84
7145	40.75	-19.43	-2.11
7150	35.58	-41.77	-11.16
7159	41.82	-19.23	-1.92
7180	38.01	-30.49	-6.69
7182	16.39	-45.58	-15.09
7197	59.28	-15.79	1.53
7221	57.53	-52.33	-12.61
7222	40.75	-21.31	-2.95
7229	80.36	-72.81	-17.55
7235	30.21	-39.63	-11.26
7243	26.31	-37.19	-10.84
7244	1.89	-14.81	-5.39
7246	49.71	-52.29	-13.64
7247	27.13	4.81	5.22
7252	29.2	-39.83	-11.5
7254	40.4	-17.62	-1.65
7259	21.36	-43.33	-13.81
7262	4.82	-12.17	-4.03
7263	42.47	-18.71	-1.82
7281	81.1	-73.19	-17.88
7282	38.94	-19.49	-2.59
7285	37.47	-43.37	-11.89
7287	41.02	-19.36	-2.29
7292	30.68	-30.3	-7.76
7298	-13.52	-49.85	-20.72
7299	65.43	-111	-34.33
7300	42.73	-19.07	-1.99
7304	44.25	-24.4	-3.85
7306	19.26	-35.14	-11.06
7316	38.33	-20.08	-2.94
7324	4.9	-14.34	-4.89
7328	31.09	-53.24	-16.59
7333	38.11	-20.13	-3.02
7341	52.76	-52.85	-13.79
7354	25.43	-36.23	-10.81
7366	17.61	-45.28	-15.29
7377	55.68	-51.72	-13.15
7384	32.79	-44.24	-13.08
7385	19.29	-41.17	-13.54
7387	41.75	-19.37	-2.39
7393	-3.2	-50.38	-19.87
7396	42.54	-18.53	-1.99
7397	42.56	-19.38	-2.32
7399	4.59	-1.36	0.03
7402	-15.31	-99.37	-40.36
7405	41.93	-18.61	-2.12
7406	25.07	-35.59	-10.75
7407	-9.57	-89.15	-35.71
7411	24.83	-36.59	-11.18
7420	31.43	-48.63	-15.07
7424	-43.72	-122.38	-52.8
7427	-8.92	-48.6	-19.95
7441	36.82	-28.49	-6.68
7442	24.88	-36.56	-11.15
7445	38.35	-26.53	-5.73
7452	-2.52	-26.89	-10.79
7465	33.7	-55.23	-17.53
7472	30.77	4.34	5.4
7478	29.74	-40.32	-12.23
7485	16.57	-39.67	-13.54
7488	42.06	-18.8	-2.34
7504	41.52	-19.05	-2.54
7506	38.7	-26.7	-5.88
7519	90.23	-80.02	-20.77
7521	29.27	-20.88	-4.74
7525	16.43	-14.09	-3.6
7533	29.72	-30.18	-8.39
7536	29.83	-30.22	-8.4
7537	36.06	-20.32	-3.77
7540	41.72	-26.72	-5.63
7544	4.53	-9.74	-3.31
7545	43.1	-23.2	-4.1
7547	18.66	-43.87	-15.14
7552	-24.41	-45.98	-21.05
7562	38.49	-27.51	-6.38
7564	42.02	-18.79	-2.52
7568	16.68	-46.45	-16.45
7574	39.32	-66.25	-21.68
7578	-9.72	-93.77	-38.36
7584	41.23	-22.72	-4.23
7587	35.45	-28.05	-7.04
7594	37.94	-26.93	-6.3
7596	34.06	-32.24	-8.88
7602	35.3	-28.11	-7.09
7603	38.29	-27.07	-6.33
7604	67.05	-62.2	-17.01
7613	21.69	-17.16	-4.33
7636	3.58	-39.23	-15.28
7637	67.45	-60.15	-16.27
7645	-1.83	-48.69	-19.7
7646	35.93	-14.89	-1.83
7649	27.29	-33.43	-10.26
7650	42.7	-17.94	-2.28
7653	37.89	-27.83	-6.81
7657	41.88	-22.62	-4.28
7663	16.34	-13.62	-3.6
7667	30.83	-17.64	-3.56
7670	-3.54	-42.34	-17.42
7671	-0.54	0.33	0.07
7675	58.74	-102.74	-34.63
7683	42.34	-27.9	-6.43
7712	59.16	-103.45	-35.15
7714	14.72	-39.4	-14.27
7727	-29.79	-49.68	-23.48
7741	27.4	-45.57	-15.43
7742	1.06	-44.14	-17.8
